PC1,PC2,Ticker,Cluster
3.7639697636352585,-0.053353624011893065,SYT,3
8.730670034865575,0.3415142979526486,CP,3
0.9539492884561294,0.030017260173360177,RLI,0
-2.868021105201961,-0.0349129574617065,CIG,0
-1.9299844970760076,-0.11189570911715747,KT,0
-2.854438192681028,-0.01174276502645932,DS,0
0.30395180272828315,-0.054863934341131716,BBT,0
4.086902762844764,-0.02690963624971389,THG,3
-2.7178926189424795,-0.03305295544560317,PIM,0
-1.8145645566334885,-0.009895290672846137,FNFV,0
-1.6276659987474433,-0.027916805876961544,VBF,0
1.462333768391532,-0.218630494731932,CBS,0
-0.6413914182313896,0.03639686480770833,NBHC,0
-1.2221661643233404,-0.03344413995404058,ANH-PC,0
-2.7004262028277273,-0.02483133792692004,VRS,0
-2.5059866850598578,-0.025756571799344916,SMFG,0
-2.6400790301107975,-0.023621925103841045,USA,0
-2.2088563995279134,-0.0376738046007732,NMI,0
-1.3998847859073273,0.07435220780431556,PHX,0
2.8599859444749844,0.11947249926073257,MMC,3
42.389012321711746,0.9526743180808418,MTD,2
-1.786309176594093,-0.016357082971891333,KYN,0
5.679480541079555,0.5487147807303262,CXO,3
0.4619221491197295,-0.07533927005730956,AGR,0
60.852471364724124,-0.7148115420851964,WTM,2
-0.8790831048586679,-0.0017637521367657994,APO,0
-1.493455593219689,-0.02499982137558277,GJR,0
2.4289629062826,0.023446371813645756,BMO,3
8.576961961505518,0.742840074171146,LEA,3
-2.3838327819067957,0.022627437405126752,TWI,0
-1.9451284294381381,-0.004811341198528312,INN,0
1.756056905503696,-0.09292102618421187,WEC,0
-1.1314134046849569,-0.03287378936311724,PRE-PI,0
-0.33700470397124976,-0.12909846293062519,USM,0
-1.4101742714911192,0.11712834677926974,CVI,0
-1.9708377660941392,0.19394762770034282,CCC,0
-0.5272233300698387,-0.0017770651857959676,MPLX,0
-1.8686665024571922,-0.03263710231969278,DPG,0
1.586923218671951,-0.0004093965038095152,BAX,0
-2.2345196008798642,-0.030682002707565777,WIW,0
-1.1556964682770274,-0.03719872379650566,MMI,0
-0.4586333858909725,-0.05555684702430681,SJI,0
-1.7172516008496832,-0.019456245871238374,THQ,0
0.602483224052594,-0.03213698960022513,ADC,0
-0.8141861317475977,-0.06237667590053819,HTA,0
-1.4293374191799357,-0.00058328939058994,PAGP,0
-1.9049860522084923,-0.050488862641772526,UMH,0
3.397454480801677,0.07905701805411013,FMC,3
2.015924738208834,0.19847319506885516,KMX,0
3.6448722655645422,-0.09724386802080673,DPS,3
-2.3410127778337246,-0.03058929885574514,PHT,0
1.427348831845935,0.01446503370609708,BFS,0
-1.5920712712759335,0.058155133500851955,QUAD,0
0.8902476705769976,0.03169834770438344,BC,0
-0.3552448366785789,-0.05532922780290801,BBL,0
2.382228329008047,0.12790660037386467,OC,3
5.875405729789972,0.009527270528950579,BXP,3
-2.0565969405862816,0.006015636242703184,SFL,0
-1.2079410778787842,-0.03503856561522589,ZB-PA,0
-2.5596927179240563,0.004143582489948212,HLX,0
-2.364505778475302,-0.018200505108342514,RST,0
-2.2061279575893336,-0.03669131402086779,STAR,0
-1.197279179526459,-0.032367139511541354,WNRL,0
-2.068631417807028,-0.03034415910851438,SCM,0
-2.1073123418057476,-0.03105605575319628,ACRE,0
6.404944092305985,0.16786321218863204,PNC,3
-2.5560197974988035,-0.03052427393901422,NCV,0
-2.6848233234785783,-0.03390003791622111,PPR,0
-2.280260592170472,-0.00037040655423834965,ETM,0
-0.7251992895252022,-0.06009752140047836,HRL,0
1.774511582728263,-0.11105208398804191,FUN,0
-2.581902987530489,-0.03526751841077856,EVF,0
-2.132344852936777,-0.0019926786331889196,SFE,0
0.4836345462861254,0.04727503199626491,WD,0
0.08756862072070233,-0.011201626398736756,HAE,0
0.6876574828396949,-0.07524055016256886,WR,0
-2.3097053203420543,-0.022964240276774836,CEN,0
-2.860593721221464,-0.018245677306696375,PDS,0
1.3558803530952435,0.06421437196406132,H,0
-0.5210328564734067,-0.08848458702563868,BEP,0
0.5296064694747273,0.069483387113117,WAL,0
-1.963378924701398,-0.03306712995091661,MUC,0
-1.6384526846635128,0.004422005435802522,STO,0
-2.4786118028143656,0.010332619802788228,NL,0
1.329786745623406,0.012359808741403874,USPH,0
5.768428535515333,-0.10331394530158063,ARE,3
-2.07445126149589,-0.03261509303753538,BWG,0
5.282710287570355,-0.14636897628584405,RACE,3
-1.1162169045580068,-0.03114939561465858,DFP,0
