ISOMAP1,ISOMAP2,Ticker,Sector,Cluster,DistanceFromCenter
2.0977733922354047,0.23343375383614476,WCN,Public Utilities,3,2.1107213275562624
-1.1640231787863333,-0.03354113196353498,SKX,Consumer Non-Durables,0,1.1645063195557315
-1.5268955515757947,-0.10400511239127065,PYT,Finance,0,1.5304336277099608
-0.5705095782563762,-0.015007918875411867,WTR,Public Utilities,0,0.5707069445093857
0.8090888307187599,0.10502212087943608,GIB,Consumer Services,0,0.815876450124567
-2.221581785669383,-0.16483726923387546,MPW,Consumer Services,0,2.227688702612294
-1.1810989683740427,-0.07246701016301385,PRH,Finance,0,1.1833200077139718
-1.2665633761366586,-0.05167144918692359,SKM,Public Utilities,0,1.2676169470434544
-0.3023436457006512,0.006054254507629735,AEUA,Energy,0,0.3024042560765375
-2.090596064826356,-0.15346789084666818,MPV,Consumer Services,0,2.09622143386341
-2.086957436434027,-0.14928476226872164,RVT,,0,2.092289961198714
-0.4674865556370707,-0.008765755156567532,GAM,,0,0.46756873095286955
1.8492717467203783,0.20073812799908936,A,Capital Goods,0,1.8601348846927253
-2.389437244010098,-0.1795728507378479,USDP,Transportation,0,2.3961754426136435
3.6757999024418186,0.3408399555809434,PEN,Health Care,3,3.691568338540099
-2.1864426131494175,-0.15949236130680142,OR,Basic Industries,0,2.19225206441022
-2.999337213978883,-0.23188025868015613,LITB,Consumer Services,0,3.0082872498357243
0.9887456888831729,0.11998469084996495,CBT,Basic Industries,0,0.995999178374873
-2.186179721306842,-0.16214428912554438,DMB,,0,2.192184422978434
1.05938267386465,0.16266031821139657,NUE,Basic Industries,0,1.071797568949122
-0.30621054918087226,0.022241939619455024,TR,Consumer Non-Durables,0,0.30701727037364995
-1.5411342003085406,-0.04172941384146631,MTOR,Capital Goods,0,1.5416990521305374
-2.2202414906682617,-0.1599966541039903,GNK,Transportation,0,2.2259989232273445
-1.5729394194863013,-0.10614923554817093,KREF,Consumer Services,0,1.5765170717697172
-0.5012687002541819,0.012716734794192093,INT,Energy,0,0.5014299803545283
-2.460490385786347,-0.1856619663743079,ORC,Consumer Services,0,2.4674852186598852
0.6543795839381494,0.09110758957760505,SO,Public Utilities,0,0.6606914807636821
0.22907499539414225,0.1438862184980608,GBX,Capital Goods,0,0.2705154291135683
-2.3182645164339166,-0.17379220280234356,JRO,,0,2.3247696870682635
1.5528856995038838,0.2357814132979897,NUS,Health Care,0,1.5706835679348226
-2.041453553125328,-0.14867202018828216,SPXX,,0,2.046860029204462
-2.5743999338860095,-0.1951952041500884,GPRK,Energy,0,2.5817893382914656
-2.0951199181030784,-0.15389978893326267,CRT,Energy,0,2.100764769379464
-2.3212190525691803,-0.17402386700510847,MRT,Consumer Services,0,2.327733274303045
7.760364824021627,0.6087847036456127,ITW,Technology,3,7.784207154059114
-0.22319283758415165,0.01314882056937247,CNS,Finance,0,0.22357981624294945
-2.0739891863922266,-0.15247139121858563,NEV,,0,2.0795861776834403
-2.121978150267458,-0.156489216961094,AJX,Consumer Services,0,2.1277406198213162
-2.714036057412338,-0.2076499853367303,STON,Consumer Services,0,2.7219680816175367
-2.3250853086050363,-0.17437266009102087,DEX,,0,2.331614787411976
7.779498493660439,0.6645637844060848,SYK,Health Care,3,7.807832083005447
-2.3721051925726973,-0.1774492018388656,ENZ,Health Care,0,2.378733121614025
1.2921236834617313,0.18351791206374446,NFG,Public Utilities,0,1.3050909690174661
-1.545251624130314,-0.10564621511773155,MSGN,Consumer Services,0,1.548858839483468
-2.2741974736591994,-0.1699876583654972,FPL,,0,2.280541592077301
0.5640047485186117,0.1708583082331881,WBS,Finance,0,0.5893164836010015
-1.0802431887837498,-0.0639247401522205,HSEB,Finance,0,1.082132949002669
1.1947139947453955,0.17029611868146852,BPL,Energy,0,1.2067900800381457
-1.514909249307741,-0.10220612315721123,GNL,Consumer Services,0,1.5183530963675644
-1.1311020799739755,-0.042272476116319735,PK,Consumer Services,0,1.1318917251921485
-2.557348483943161,-0.19427319243069585,GCI,Consumer Services,0,2.564717010046839
-0.3849184027823434,-0.0013526151183131095,STC,Finance,0,0.38492077934059193
5.923694818135881,0.5486033839274834,HHC,Consumer Services,3,5.949044122484433
1.1321554607695665,0.23087685056377857,PJC,Finance,0,1.1554566662045787
-2.0872338918989146,-0.15354142430504203,FMN,,0,2.0928736914752193
13.182871492962352,0.23593236216270433,FDX,Transportation,3,13.184982551352698
-1.3209981870024148,-0.08386622733115652,BST,,0,1.3236577178978062
-1.2018536863724867,-0.07486596200432356,CTZ,Public Utilities,0,1.2041832068725957
-1.9117067158135699,-0.13798464772580474,BDN,Consumer Services,0,1.9166800281462526
-2.247428849594096,-0.16763945883573714,NRE,Consumer Services,0,2.253672430089737
-2.7313752995099887,-0.20909064028547342,TAC,Public Utilities,0,2.73936670101472
0.7164861981236775,0.0964410442216442,AWR,Public Utilities,0,0.7229476793740214
4.580658861154776,0.49151442115859995,CW,Technology,3,4.606953660335932
-2.694703891919169,-0.20599879351454264,NRT,Energy,0,2.70256629299889
1.4989411015943537,0.16662018889059932,DFS,Finance,0,1.5081733035015683
1.146986717127767,0.13375392384579554,MAXR,Technology,0,1.1547591270094724
8.491642780847501,0.6199226816030239,MCK,Health Care,3,8.514241084717144
-2.328388316158703,-0.17462483006942636,DSU,,0,2.3349274040323262
-2.9627998185562774,-0.22880683967771284,UAN,Basic Industries,0,2.9716216674940994
-1.0794821025408898,-0.06374518679277215,MS-PK,,0,1.0813625934649977
-1.5977372400579941,-0.10557782747492535,MOS,Basic Industries,0,1.6012217104206592
1.9593123441123501,0.22118376173243445,ENS,Consumer Non-Durables,0,1.9717573679956524
-1.2185266565504136,-0.03853486547655127,X,Basic Industries,0,1.2191358203995262
-2.6177844577144036,-0.19841252623524888,SCX,Capital Goods,0,2.625292935582265
-1.916453548280255,-0.13863448810552342,GOLF,Consumer Non-Durables,0,1.9214613511617296
1.767119820265187,0.193722758622976,PLD,Consumer Services,0,1.777706659261466
3.0938942386950794,0.4821255165077518,MDT,Health Care,3,3.131234033715537
-2.1785290947764406,-0.16064937844658647,EOI,,0,2.184444377772694
-2.6466834876738643,-0.2018512428185789,BKS,Consumer Services,0,2.654369493524384
-1.207676606885179,-0.06189698835559918,RNR-PE,,0,1.2092617681813942
-1.217877719847854,-0.07607910531886007,SB-PB,,0,1.220251683370249
3.9656730589235685,0.42379082390614203,JPM,Finance,3,3.988252934895085
3.210994800742268,0.4942610371439972,DRI,Consumer Services,3,3.2488123342588655
2.845152802251266,0.32638554467931896,LOW,Consumer Services,3,2.863812492453696
-1.1452249056106965,-0.06298711848799252,EZT,Public Utilities,0,1.1469557365157772
0.32516393224709533,0.0744667176530613,HYH,Health Care,0,0.3335818863074168
-2.5195230565836226,-0.19099458787141718,BBW,Consumer Services,0,2.5267519397939826
1.709412046516285,0.20763864849768687,PFG,Finance,0,1.721976583210393
-1.769085495236454,-0.11249355001682654,CHMI,Consumer Services,0,1.7726585368455479
-3.1515046423445696,-0.2447520944938397,WAC,Finance,0,3.1609943211715037
-2.3710990171907236,-0.17808126895035914,IGA,,0,2.377777005455681
-2.447558668859406,-0.18483157305503922,TWO,Consumer Services,0,2.454527683263488
8.83576374290796,0.47739211739907983,HD,Consumer Services,3,8.84865097934378
2.5557873369742796,0.3158203161788893,RS,Basic Industries,3,2.575226472361104
-1.967456544281112,-0.1413636786896361,KTP,Finance,0,1.972528565898918
0.8155068051392167,0.1335645673265455,TCO,Consumer Services,0,0.8263720971048694
-1.2572218666133033,-0.04109557244795488,PRO,Technology,0,1.2578933452266385
-2.2982795138903693,-0.17205753316611155,MSL,Finance,0,2.304710940375682
-2.2217034171437606,-0.16522685985521068,VKQ,,0,2.227838860637339
-2.415507863909517,-0.18008632113124212,WPX,Energy,0,2.4222116595515146
-1.7090793883073039,-0.11631055861952717,KW,Finance,0,1.7130325453952282
-2.0834701952413894,-0.15224760207383944,INFY,Technology,0,2.089025463415041
0.4876604132795112,0.12444388008947137,WSM,Consumer Services,0,0.5032881460671078
-1.1628768487089152,-0.05035234385860374,CARS,Technology,0,1.1639664616281828
-1.7553003120043689,-0.12289236827296976,ARES,Finance,0,1.7595970332727815
0.623236568086489,0.13573798802483336,UNM,Finance,0,0.6378468634345196
-1.1392246019913652,-0.033593562153463555,FTI,Energy,0,1.1397197994246406
-0.013126105821530298,0.1061572370328292,TEX,Capital Goods,0,0.10696566565249942
-3.0466234088678132,-0.2358943268536854,HMY,Basic Industries,0,3.055742189534825
-1.4031791612060622,-0.09294746511415006,BTT,,0,1.4062542407808392
-2.584056674411011,-0.19374251041559984,CRC,Energy,0,2.591309525492899
-1.8694040369700438,-0.13444323721350038,AVX,Capital Goods,0,1.874232226132168
4.016844651755794,0.502678024045497,SYT,Basic Industries,3,4.048175657280376
9.09546099591987,0.4775367036842666,CP,Transportation,3,9.107988363610556
1.0275451733761327,0.2148080246244928,RLI,Finance,0,1.0497578629244286
-2.989864127837337,-0.23109640724942193,CIG,Public Utilities,0,2.9987819281121646
-2.077977567760562,-0.13515679281088408,KT,Public Utilities,0,2.0823683945832028
-2.9739412684246576,-0.22974403545881092,DS,Consumer Services,0,2.982802204281766
0.3596616188152996,0.0725347293305452,BBT,Finance,0,0.366902939492037
4.338306557873533,0.45164682392255495,THG,Finance,3,4.361752932439873
-2.835796493489999,-0.21806354096611888,PIM,,0,2.8441683249042864
-1.9087551229903665,-0.13795261859978206,FNFV,Finance,0,1.9137337966709231
-1.6605820674432117,-0.11587022332978503,VBF,,0,1.6646196897094738
1.550099869586055,0.3333348157688448,CBS,Consumer Services,0,1.5855351478583988
-0.6831410795614538,0.04922972584245956,NBHC,Finance,0,0.6849126225226925
-1.2420892765603615,-0.07849680247900218,ANH-PC,,0,1.2445672014582698
-2.8258821392824895,-0.21700912215882198,VRS,Basic Industries,0,2.8342023259139286
-2.6276878043103813,-0.20007393927274345,SMFG,Finance,0,2.6352936796679085
-2.758795986036826,-0.21149237369700657,USA,,0,2.766890730893596
-2.3207770489377735,-0.17396554626826446,NMI,,0,2.3272881476441065
-1.4559711592417985,-0.06927122427447685,PHX,Energy,0,1.4576180978076498
3.079733213663287,0.3761237214154669,MMC,Finance,3,3.10261594805935
42.73889932754706,-0.9527611223861113,MTD,Capital Goods,2,42.749517769052474
-1.8816223476377412,-0.13540381157537684,KYN,,0,1.8864879674460966
5.995875418817705,0.6934297733047461,CXO,Energy,3,6.035840197394879
0.5292934765354564,0.10225949544856497,AGR,Public Utilities,0,0.5390812450015163
61.200593099558695,-1.797510242494342,WTM,Finance,2,61.22698456407618
-0.9001250372581701,-0.030108267208993025,APO,Finance,0,0.9006284419522571
-1.5234045781038876,-0.10270922157505744,GJR,,0,1.5268630235828091
2.6184282049354857,0.27917868954054575,BMO,Finance,3,2.6332692617913662
8.94231623573246,0.9120474079025186,LEA,Capital Goods,3,8.988706810999346
-2.5141331755261254,-0.18842207787752008,TWI,Basic Industries,0,2.5211839488051564
-2.055845143559605,-0.1462555085320701,INN,Consumer Services,0,2.061040981657955
1.9288882357951547,0.22261661800039725,WEC,Public Utilities,0,1.9416920416994243
-1.1492632645611314,-0.07014469535415954,PRE-PI,,0,1.1514018974954128
-0.35712463765268204,0.060478276650954475,USM,Public Utilities,0,0.3622093714486538
-1.4883737793909424,-0.05065059021640044,CVI,Energy,0,1.4892353707415584
-2.1324147800714313,-0.11800800602459163,CCC,Basic Industries,0,2.1356775701760298
-0.5253153567180848,-0.007715356241200352,MPLX,Energy,0,0.5253720117457508
-1.969451141166526,-0.14333836031467068,DPG,,0,1.974660396873303
1.7244789808400438,0.1900201566791727,BAX,Health Care,0,1.7349165441898045
-2.347326546230358,-0.17630304757755455,WIW,,0,2.353938121366591
-1.1782140498639697,-0.06854215794105775,MMI,Finance,0,1.1802060729855925
-0.46366735499131345,0.005748590648337202,SJI,Public Utilities,0,0.4637029894006322
-1.755997647308713,-0.1243612529929576,THQ,,0,1.7603958244098723
0.6792027708920322,0.10401785515583829,ADC,Consumer Services,0,0.6871216181860641
-0.8287923072558505,-0.03594917104049426,HTA,Consumer Services,0,0.8295715951411154
-1.481213186408763,-0.07981468812526687,PAGP,Energy,0,1.4833620219055543
-2.01204649024491,-0.14454105934452702,UMH,Consumer Services,0,2.0172315674565717
3.666313585747738,0.32884784580520904,FMC,Basic Industries,3,3.6810319497023065
2.1741517172916645,0.2504003654834893,KMX,Consumer Durables,3,2.1885237108234765
3.8879876457383338,0.4911297729105192,DPS,Consumer Non-Durables,3,3.9188845845792715
-2.45456370405977,-0.1855366689780228,PHT,,0,2.461565931033146
1.5416308559967906,0.190513869965174,BFS,Consumer Services,0,1.5533580497781265
-1.6469534517391031,-0.098468080392484,QUAD,Miscellaneous,0,1.649894431486914
0.9673623867456076,0.1597929498602473,BC,Energy,0,0.980471200043733
-0.35620243336202284,0.016020162639155566,BBL,Energy,0,0.35656250383910437
2.5775485835709993,0.37402815229060765,OC,Capital Goods,3,2.604544827676189
6.202169373158258,0.5623640313341288,BXP,Consumer Services,3,6.227612563180265
-2.177911129692128,-0.1566585337784265,SFL,Transportation,0,2.183538134551913
-1.2278625984328357,-0.07698011399092679,ZB-PA,,0,1.2302733430340964
-2.689102859298521,-0.20486679081863693,HLX,Energy,0,2.6968953613123015
-2.4812715267814154,-0.18737570945988347,RST,Technology,0,2.4883364013154994
-2.3213800862600382,-0.17321213335553995,STAR,Consumer Services,0,2.32783331620334
-1.2241259291141764,-0.06822276694891462,WNRL,Energy,0,1.2260255447011745
-2.1737769847843658,-0.1609458413345436,SCM,,0,2.1797270341538395
-2.214990802494014,-0.1642696880446215,ACRE,Consumer Services,0,2.22107379110721
6.75006984064048,0.541867016317737,PNC,Finance,3,6.771784308208383
-2.6717174007076623,-0.20411896111514882,NCV,,0,2.6795033904682475
-2.8026520924246037,-0.2152542725170979,PPR,,0,2.8109061088924463
-2.3980897219877346,-0.1793311141883426,ETM,Consumer Services,0,2.4047856376856633
-0.7392483103685359,-0.01964763871362448,HRL,Consumer Non-Durables,0,0.7395093603800807
1.9437550320367571,0.22793620658038005,FUN,Consumer Services,0,1.95707397377781
-2.697748413692195,-0.20631626877919082,EVF,,0,2.7056261579053604
-2.2448147783265915,-0.16488685996542704,SFE,Finance,0,2.2508622937849223
0.5523600128583969,0.1338294941844147,WD,Finance,0,0.5683413739281917
0.13662515267056513,0.06880001695972585,HAE,Health Care,0,0.15297017577264463
0.7660135786612523,0.13132294059406868,WR,Public Utilities,0,0.7771888556970512
-2.424808194301226,-0.1825490868930789,CEN,,0,2.431669991646866
-2.980074858151721,-0.2302718588259677,PDS,Energy,0,2.9889582280713065
1.459118129578698,0.18607282938713562,H,Consumer Services,0,1.470934673566903
-0.5317997363264088,0.0078783325505826,BEP,Public Utilities,0,0.5318580897952154
0.593439609202513,0.15625734688121487,WAL,Finance,0,0.6136667892470535
-2.0661828936825164,-0.15185749401836574,MUC,,0,2.0717558853870295
-1.678330883240423,-0.11748357918678518,STO,Energy,0,1.6824377982609389
-2.6023344155850974,-0.1971478718693386,NL,Basic Industries,0,2.609791503917744
1.4409167810995314,0.1591573382104754,USPH,Health Care,0,1.4496800434442347
6.064465641684006,0.638032946191845,ARE,Consumer Services,3,6.0979365001278945
-2.179401572736648,-0.1615404602049928,BWG,,0,2.1853801810051756
5.590832587947336,0.5383698098977479,RACE,Capital Goods,3,5.6166939634150665
-1.133133267572359,-0.06869120258737366,DFP,,0,1.1352134087439731
-2.4319848340522032,-0.18358272158377292,IRT,Consumer Services,0,2.438904026140436
1.8320915429909985,0.24366683526741487,MOH,Health Care,0,1.848224268996697
3.0674397168738983,0.35299904477541294,SCL,Basic Industries,3,3.087684365712884
1.360471522709143,0.15475524948440328,TUP,Consumer Non-Durables,0,1.3692450296953844
-1.931439687418958,-0.13353216593008424,MRC,Capital Goods,0,1.9360501298972148
-2.0429306241145375,-0.14959751089884243,NOM,,0,2.0484005834338515
-1.903104052119391,-0.1352180162433117,TEVA,Health Care,0,1.9079017126440299
-0.05298822807132252,0.053523278994533734,XL,Finance,0,0.07531595918837646
-1.728218415735317,-0.12041942534207911,TTP,,0,1.7324086499687092
-0.6723569860911207,0.03733462324778966,WY,Consumer Services,0,0.6733927463513324
-1.9989870326677226,-0.1459429623135007,NKX,,0,2.0043074876431874
-2.1175159189109958,-0.15605642086599938,MHN,,0,2.1232586449453077
-3.1228664199357103,-0.24233369645466846,HHS,Technology,0,3.132254826351053
0.609507663949735,0.11652145024652215,AZZ,Consumer Durables,0,0.6205455992761659
-2.548254108681705,-0.19356034628884303,DSM,,0,2.555594766403439
2.1845870565748333,0.3691586685285913,KRC,Consumer Services,3,2.215558333762417
-1.1193581332360159,-0.05101420887129447,NI,Public Utilities,0,1.1205200042606924
0.32243508150517336,0.20368820185322156,SSD,Capital Goods,0,0.3813833574757117
4.612496049975304,0.5373145583793303,CE,Basic Industries,3,4.643686762227202
-2.875650157833523,-0.2214204010055499,ASPN,Consumer Services,0,2.884162066221214
-0.58434369289056,0.037369531721422516,ACM,Consumer Services,0,0.5855373884920206
-2.500700877220281,-0.18949241375303583,DUC,,0,2.507870062862156
